t_s,poolPct
71.6,284.1
71.7,183.9
71.8,116.0
71.9,166.0
72.0,171.2
72.1,138.3
72.2,197.9
72.3,250.3
72.4,192.5
72.5,300.9
72.6,280.1
72.7,194.4
72.8,144.3
72.9,272.9
73.0,185.6
73.1,131.4
73.2,150.2
73.3,199.5
73.4,246.7
73.5,290.6
73.6,268.3
73.7,170.4
73.8,191.2
73.9,213.8
74.0,203.8
74.1,97.7
74.2,89.0
74.3,274.1
74.4,190.6
74.5,289.8
74.6,303.6
74.7,216.9
74.8,99.9
74.9,254.0
75.0,210.8
75.1,129.2
75.2,181.5
75.3,234.7
75.4,216.3
75.5,353.5
75.6,299.1
75.7,215.5
75.8,132.3
75.9,185.0
76.0,202.1
76.1,133.1
76.2,232.8
76.3,204.7
76.4,181.5
76.5,282.8
76.6,268.3
76.7,117.5
76.8,116.2
76.9,200.1
77.0,183.4
77.1,139.7
77.2,201.6
77.3,260.6
77.4,200.4
77.5,259.5
77.6,251.8
77.7,163.9
77.8,172.0
77.9,217.3
78.0,177.8
78.1,143.8
78.2,186.6
78.3,206.9
78.4,151.8
78.5,289.1
78.6,285.6
78.7,263.5
78.8,131.9
78.9,287.3
79.0,172.4
79.1,122.7
79.2,143.4
79.3,192.8
79.4,211.0
79.5,261.5
79.6,262.5
79.7,179.2
79.8,203.1
79.9,231.2
80.0,207.6
80.1,143.4
80.2,126.1
80.3,172.6
80.4,216.5
80.5,276.3
80.6,269.5
80.7,173.4
80.8,168.2
80.9,207.8
81.0,200.5
81.1,144.5
81.2,172.2
81.3,252.0
81.4,244.3
81.5,317.1
81.6,287.7
81.7,180.6
81.8,144.5
81.9,218.5
82.0,198.0
82.1,168.7
82.2,154.3
82.3,197.9
82.4,195.2
82.5,281.1
82.6,298.5
82.7,203.9
82.8,139.6
82.9,258.0
83.0,190.0
83.1,117.8
83.2,176.0
83.3,226.3
83.4,206.6
83.5,339.5
83.6,237.3
83.7,124.5
83.8,113.9
83.9,183.8
84.0,192.6
84.1,142.5
84.2,213.8
84.3,227.9
84.4,268.3
84.5,267.2
84.6,258.9
84.7,245.0
84.8,138.3
84.9,231.5
85.0,194.4
85.1,192.7
85.2,116.5
85.3,274.1
85.4,197.6
85.5,243.2
85.6,262.7
85.7,235.3
85.8,163.6
85.9,276.7
86.0,196.9
86.1,144.1
86.2,133.6
86.3,224.5
86.4,268.1
86.5,339.9
86.6,283.7
86.7,262.3
86.8,170.5
86.9,223.9
87.0,182.1
87.1,161.9
87.2,170.4
87.3,268.4
87.4,294.5
87.5,317.1
87.6,326.8
87.7,216.4
87.8,167.0
87.9,183.1
88.0,163.9
88.1,142.4
88.2,109.0
88.3,254.9
88.4,203.1
88.5,384.9
88.6,186.2
88.7,169.3
88.8,311.8
88.9,354.8
89.0,315.2
89.1,274.1
89.2,227.8
89.3,290.5
89.4,249.1
89.5,271.3
89.6,276.7
89.7,291.2
89.8,198.4
89.9,257.4
90.0,246.7
90.1,159.0
90.2,106.7
90.3,280.1
90.4,191.1
90.5,353.6
90.6,270.8
90.7,280.4
90.8,257.4
90.9,239.4
91.0,200.2
91.1,140.0
91.2,188.1
91.3,208.4
91.4,238.7
91.5,328.5
91.6,285.0
91.7,281.1
91.8,102.6
91.9,198.8
92.0,160.1
92.1,145.5
92.2,241.0
92.3,280.0
92.4,206.2
92.5,281.9
92.6,309.8
92.7,188.6
92.8,109.3
92.9,334.6
93.0,188.4
93.1,196.7
93.2,220.6
93.3,284.2
93.4,232.5
93.5,212.1
93.6,238.2
93.7,215.4
93.8,162.9
93.9,254.1
94.0,178.3
94.1,152.2
94.2,165.1
94.3,297.5
94.4,251.1
94.5,267.5
94.6,312.2
94.7,242.6
94.8,149.4
94.9,190.1
95.0,207.9
95.1,175.0
95.2,213.8
95.3,259.9
95.4,169.8
95.5,307.0
95.6,243.1
95.7,261.7
95.8,132.1
95.9,193.9
96.0,167.0
96.1,176.0
96.2,222.6
96.3,286.1
96.4,306.1
96.5,353.0
96.6,279.8
96.7,261.5
96.8,185.9
96.9,300.6
97.0,237.7
97.1,157.9
97.2,159.6
97.3,233.1
97.4,304.9
97.5,349.9
97.6,306.7
97.7,211.9
97.8,190.1
97.9,256.9
98.0,230.6
98.1,147.3
98.2,156.1
98.3,264.4
98.4,254.1
98.5,353.9
98.6,272.6
98.7,204.5
98.8,137.1
98.9,243.9
99.0,243.9
99.1,173.4
99.2,125.3
99.3,295.5
99.4,239.3
99.5,343.6
99.6,279.4
99.7,258.4
99.8,223.5
99.9,267.5
100.0,270.1
100.1,176.3
100.2,175.7
100.3,273.6
100.4,318.7
100.5,301.9
100.6,265.7
100.7,243.4
100.8,121.4
100.9,336.9
101.0,193.7
101.1,162.3
101.2,210.4
101.3,243.0
101.4,225.0
101.5,293.1
101.6,256.1
101.7,197.9
101.8,181.8
101.9,205.3
102.0,198.9
102.1,148.8
102.2,121.2
102.3,217.3
102.4,196.0
102.5,300.1
102.6,294.9
102.7,220.9
102.8,141.3
102.9,278.9
103.0,209.9
103.1,152.2
103.2,161.6
103.3,266.7
103.4,213.7
103.5,360.1
103.6,297.0
103.7,239.2
103.8,194.8
