t_s,poolPct
106.0,183.0
106.1,209.6
106.2,263.0
106.3,159.4
106.4,91.3
106.5,11.4
106.6,231.2
106.7,198.3
106.8,152.1
106.9,195.3
107.0,155.6
107.1,164.8
107.2,185.7
107.3,235.8
107.4,133.7
107.5,102.3
107.6,146.0
107.7,168.0
107.8,132.8
107.9,101.6
108.0,177.8
108.1,159.8
108.2,216.2
108.3,224.0
108.4,130.1
108.5,185.4
108.6,201.9
108.7,157.2
108.8,101.4
108.9,40.0
109.0,174.9
109.1,189.7
109.2,217.7
109.3,190.8
109.4,85.2
109.5,94.7
109.6,165.2
109.7,194.7
109.8,132.4
109.9,72.8
110.0,140.5
110.1,170.4
110.2,295.9
110.3,251.5
110.4,127.4
110.5,79.8
110.6,240.7
110.7,188.8
110.8,123.6
110.9,154.8
111.0,192.0
111.1,198.4
111.2,234.2
111.3,202.5
111.4,97.0
111.5,113.7
111.6,205.1
111.7,165.0
111.8,119.6
111.9,119.2
112.0,183.4
112.1,234.2
112.2,274.8
112.3,238.7
112.4,141.0
112.5,60.0
112.6,139.1
112.7,194.5
112.8,125.4
112.9,130.6
113.0,163.8
113.1,185.6
113.2,309.8
113.3,230.0
113.4,133.7
113.5,82.0
113.6,157.4
113.7,202.7
113.8,136.8
113.9,112.5
114.0,156.9
114.1,207.1
114.2,237.5
114.3,240.8
114.4,131.8
114.5,109.7
114.6,193.8
114.7,175.7
114.8,123.6
114.9,103.4
115.0,170.6
115.1,196.4
115.2,162.1
115.3,236.2
115.4,169.1
115.5,117.9
115.6,166.3
115.7,191.3
115.8,148.3
115.9,114.7
116.0,164.9
116.1,224.6
116.2,250.1
116.3,267.4
116.4,170.0
116.5,98.7
116.6,152.2
116.7,169.3
116.8,118.0
116.9,23.7
117.0,204.2
117.1,269.3
117.2,223.2
117.3,233.8
117.4,117.0
117.5,56.5
117.6,175.4
117.7,190.6
117.8,110.6
117.9,45.0
118.0,253.3
118.1,193.6
118.2,233.2
118.3,214.9
118.4,111.6
118.5,63.8
118.6,113.8
118.7,186.6
118.8,127.8
118.9,62.5
119.0,142.8
119.1,219.8
119.2,261.2
119.3,221.5
119.4,138.8
119.5,131.1
119.6,193.8
119.7,194.4
119.8,121.6
119.9,164.9
120.0,186.8
120.1,155.8
120.2,225.3
120.3,207.2
120.4,170.3
120.5,92.9
120.6,199.2
